-6.705918424794656829e-01,-4.141519244024397750e+00,0.000000000000000000e+00
4.478578808908753928e+00,1.753600297298403277e+00,0.000000000000000000e+00
1.062534078950815086e+01,8.653084798678461809e+00,0.000000000000000000e+00
1.153870307352273628e+01,3.191532077375302201e+00,0.000000000000000000e+00
2.525407430596138258e+00,6.815252173967552451e+00,0.000000000000000000e+00
5.146791260062340001e-01,3.713450299329881688e+00,0.000000000000000000e+00
3.162007576961360922e+00,7.342842824543994062e+00,0.000000000000000000e+00
2.708316408630254024e+00,2.973049916789310299e+00,0.000000000000000000e+00
4.452240962899250754e+00,5.838868050285880962e+00,0.000000000000000000e+00
9.737212590526269196e+00,-5.590226232381418470e+00,0.000000000000000000e+00
1.014559213550972316e+01,9.401490886370536870e+00,0.000000000000000000e+00
1.371803533283660848e+01,1.068850149505496105e+01,0.000000000000000000e+00
8.147284795788902301e+00,-3.820017422034815979e-01,0.000000000000000000e+00
2.414784598112570180e+00,6.370262545368274409e+00,0.000000000000000000e+00
5.856356734643473061e+00,8.846117623410890474e+00,0.000000000000000000e+00
7.753687496523851586e+00,4.205985555325876035e+00,0.000000000000000000e+00
-6.097087381585435395e-01,1.087942827249623789e+01,0.000000000000000000e+00
-1.457255075465207383e+00,5.110868120013957849e+00,0.000000000000000000e+00
1.650595567010447517e+00,4.765881367882518482e+00,0.000000000000000000e+00
3.932875956367791304e+00,3.253162910175648737e+00,0.000000000000000000e+00
1.006578190758884617e+01,2.341740775096011529e+00,0.000000000000000000e+00
6.284435975215858505e+00,3.780215503624634987e+00,0.000000000000000000e+00
-5.691794713110228443e+00,8.269924359166758165e+00,0.000000000000000000e+00
2.581825556008779277e+00,8.153843056527870559e+00,0.000000000000000000e+00
3.550928130045218900e+00,3.419682986717987649e+00,0.000000000000000000e+00
7.143488417478991437e+00,7.734578568787132014e+00,0.000000000000000000e+00
7.353840301520366829e+00,6.255145023060713960e+00,0.000000000000000000e+00
-4.672635342677722292e-02,7.422013328128866050e+00,0.000000000000000000e+00
3.791950943153049369e+00,1.120716354280525806e+01,0.000000000000000000e+00
8.834010637235230945e+00,8.455615665061259278e+00,0.000000000000000000e+00
1.535188569631358035e+01,1.161489967352881436e+01,0.000000000000000000e+00
1.056213675579984823e+01,5.175674325679526788e+00,0.000000000000000000e+00
6.984160334417642169e+00,1.145800402198106482e+01,0.000000000000000000e+00
