7.911466227464412526e+00,7.443453914187989184e+00,0.000000000000000000e+00
-9.353638109005872892e-01,8.381045262688003206e+00,0.000000000000000000e+00
5.185520093232156569e+00,2.555925946414004279e+00,0.000000000000000000e+00
3.619659955200303258e+00,9.853085987758943176e+00,0.000000000000000000e+00
8.744582117898504592e+00,8.655408700559011237e+00,0.000000000000000000e+00
3.625981092595873978e+00,4.631042003769682225e+00,0.000000000000000000e+00
5.899569978810116133e+00,2.306322494419189351e+00,0.000000000000000000e+00
5.946907621748858119e+00,5.216648400562327481e+00,0.000000000000000000e+00
1.134453264447740573e+01,3.274457043407984269e+00,0.000000000000000000e+00
1.035623593039827206e+00,1.187220847629017584e+00,0.000000000000000000e+00
1.027770533177976198e+01,1.484785189682993867e+01,0.000000000000000000e+00
6.393642169700504141e-01,8.007758984777574085e+00,0.000000000000000000e+00
3.727666927669523123e+00,6.415483745430424989e+00,0.000000000000000000e+00
6.792897256513708015e+00,6.691730165190551638e+00,0.000000000000000000e+00
3.378043717730589979e+00,2.428829579569733887e+00,0.000000000000000000e+00
9.228587778588089208e+00,6.036427620888834333e+00,0.000000000000000000e+00
3.209028837904042586e+00,4.874491783432966407e+00,0.000000000000000000e+00
4.968139866215159017e+00,6.415459740283258938e+00,0.000000000000000000e+00
5.624234051078174090e+00,1.849789215491859373e+00,0.000000000000000000e+00
3.827653389329461309e+00,6.373980623487476294e+00,0.000000000000000000e+00
1.070580336702238355e+01,6.452648987569626016e+00,0.000000000000000000e+00
3.848818959533346629e-01,1.127196075274184039e+01,0.000000000000000000e+00
9.290249188719036155e+00,7.460533466271355607e+00,0.000000000000000000e+00
2.341871158070905068e+00,5.657501016528936333e+00,0.000000000000000000e+00
6.484372101687672973e+00,4.291298675973724386e+00,0.000000000000000000e+00
1.012068011883991225e+01,3.446784552407095692e+00,0.000000000000000000e+00
9.326181685462811899e+00,4.001086491018363667e+00,0.000000000000000000e+00
1.149768303112621659e+01,1.030760105092053891e+01,0.000000000000000000e+00
7.669058155426116130e+00,4.839397411180119235e+00,0.000000000000000000e+00
6.468958551291942527e+00,1.277119704714591997e+01,0.000000000000000000e+00
1.052907239629744574e+01,1.198549059170855990e+01,0.000000000000000000e+00
9.555841556351992949e+00,-4.701865161700792939e+00,0.000000000000000000e+00
4.065151887201220227e+00,6.000960272979171783e+00,0.000000000000000000e+00
1.052775337869744021e+01,5.599421523484410912e+00,0.000000000000000000e+00
4.860596337933140276e+00,4.062566031677913969e+00,0.000000000000000000e+00
6.806176987862954775e+00,7.914926618191174157e+00,0.000000000000000000e+00
4.268807705304062949e+00,7.728110690554805373e+00,0.000000000000000000e+00
-3.772403648451625457e+00,3.567012952963581895e+00,0.000000000000000000e+00
2.680252819449920665e+00,8.138417293477868242e+00,0.000000000000000000e+00
2.164436812163117452e-01,7.345871013517926151e+00,0.000000000000000000e+00
6.710050596679509205e+00,6.958203485235927133e+00,0.000000000000000000e+00
7.633259728265313626e+00,5.898349357442490337e+00,0.000000000000000000e+00
1.511498583164769016e+01,8.554984109734318665e+00,0.000000000000000000e+00
6.399183702545609087e+00,7.513515055286037025e+00,0.000000000000000000e+00
1.168722112918402800e+01,9.225209972630599609e+00,0.000000000000000000e+00
7.167700742321281737e+00,4.150365037355322251e+00,0.000000000000000000e+00
-7.055443031252863761e-01,2.008959525535912505e+00,0.000000000000000000e+00
1.013943804812253191e+01,1.436635536500532773e+01,0.000000000000000000e+00
7.447907422397058497e+00,3.374595707586427018e+00,0.000000000000000000e+00
8.001088179134985268e+00,4.562333554815155345e+00,0.000000000000000000e+00
1.378511244925702428e+01,3.829163469016445553e+00,0.000000000000000000e+00
9.942270360078309110e+00,4.688969835617811555e+00,0.000000000000000000e+00
-1.882807713302658392e+00,3.741231265220230640e+00,0.000000000000000000e+00
8.125807089600588284e+00,5.503027495168548278e+00,0.000000000000000000e+00
7.769756430534643599e+00,1.108749499773424851e+00,0.000000000000000000e+00
7.463374213419802672e+00,1.435322369946290166e+01,0.000000000000000000e+00
2.586251995564472939e+00,3.070199743218528621e+00,0.000000000000000000e+00
1.934071516516045364e+00,9.165680882933319396e+00,0.000000000000000000e+00
8.163222483252887685e-01,9.733733834087594516e+00,0.000000000000000000e+00
1.007228764093676432e+01,6.681852086301454108e-02,0.000000000000000000e+00
1.057783202427774683e+01,1.126931176149232527e+01,0.000000000000000000e+00
3.841811591528725423e+00,7.078255969075224918e+00,0.000000000000000000e+00
-6.265625836071055943e-01,9.232646833525819829e+00,0.000000000000000000e+00
4.121099157137320113e+00,1.525243273594727889e+00,0.000000000000000000e+00
1.018984544463829423e+01,3.074595437295332800e+00,0.000000000000000000e+00
7.988342599570130709e+00,5.346396441697232049e+00,0.000000000000000000e+00
4.550997309099255261e+00,1.919161429967211063e-01,0.000000000000000000e+00
7.236829673914433769e+00,6.259679252667411653e+00,0.000000000000000000e+00
1.200013563720078835e+01,-2.964120093853273019e-01,0.000000000000000000e+00
7.496711058642535619e+00,1.030973527590959193e+01,0.000000000000000000e+00
4.558601090842197223e+00,7.675021451940160944e+00,0.000000000000000000e+00
4.781471570835366336e+00,1.230058004872419275e+01,0.000000000000000000e+00
1.036609487279284458e+01,1.052519640065270679e+01,0.000000000000000000e+00
1.012058770001805641e+01,7.950761217562154926e+00,0.000000000000000000e+00
1.829956870182423145e-01,9.547046069268144919e+00,0.000000000000000000e+00
8.880401880334304110e+00,1.341640192890110939e+01,0.000000000000000000e+00
1.022824698039710078e+01,7.732989244280368268e+00,0.000000000000000000e+00
4.422120196136395620e+00,3.125873391637929100e+00,0.000000000000000000e+00
9.429968902546022491e+00,2.053449643985651552e+00,0.000000000000000000e+00
4.788785215153067654e+00,3.000059674746783589e+00,0.000000000000000000e+00
1.267519818446605662e+00,1.428265487335465878e+01,0.000000000000000000e+00
7.438549982679155903e+00,8.108319434112122082e+00,0.000000000000000000e+00
7.288586028910023273e+00,4.736165371709824434e+00,0.000000000000000000e+00
1.301432721496767542e+01,1.293234768628411047e+01,0.000000000000000000e+00
4.296586452366863540e+00,8.541372609983692854e+00,0.000000000000000000e+00
6.177040654557060861e+00,7.602596054384346047e+00,0.000000000000000000e+00
8.752674896617293143e+00,7.976544418373934242e+00,0.000000000000000000e+00
-4.745910488406570593e-01,5.578862194566850619e+00,0.000000000000000000e+00
3.795061673900113508e+00,6.308875945273696217e+00,0.000000000000000000e+00
7.825830677540139391e+00,7.855125502721024944e+00,0.000000000000000000e+00
1.061224818568858907e+01,5.026190370074914426e-01,0.000000000000000000e+00
1.386737840290184742e+01,2.894280443633377775e+00,0.000000000000000000e+00
8.478406606063074946e+00,4.804819648643075425e+00,0.000000000000000000e+00
4.605290471763646920e+00,1.480228853748630691e+01,0.000000000000000000e+00
